iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
NCBITaxon_28090	Acinetobacter lwoffi	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Acinetobacter lwoffi"]	SNOMEDCT/83088009
NCBITaxon_95486	Burkholderia cenocepacia	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Burkholderia cenocepacia"]	
NCBITaxon_87883	Burkholderia multivorans	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Burkholderia multivorans"]	
NCBITaxon_59732	Chryseobacterium	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Chryseobacterium"]	
NCBITaxon_253	Chryseobacterium indologenes	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Chryseobacterium indologenes"]	
NCBITaxon_544	Citrobacter	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Citrobacter"]	
NCBITaxon_546	Citrobacter freundii	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Citrobacter freundii"]	
NCBITaxon_547	Enterobacter	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Enterobacter"]	
NCBITaxon_562	Escherichia coli	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Escherichia coli"]	
NCBITaxon_724	Haemophilus	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Haemophilus"]	
NCBITaxon_727	Haemophilus influenzae	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Haemophilus influenza"]	
NCBITaxon_570	Klebsiella	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Klebsiella"]	
NCBITaxon_571	Klebsiella oxytoca	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Klebsiella oxytoca"]	
NCBITaxon_573	Klebsiella pneumoniae	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Klebsiella pneumoniae"]	
EUPATH_0009096	Methicillin sensitive Staphylococcus aureus	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::methicillin sensitive Staphylococcus aureus (MSSA)"]	
EUPATH_0009119	Methicillin sensitive Staphylococcus aureus (prelim)	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::MSSA (prelim)"]	
NCBITaxon_36809	Mycobacteroides abscessus	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Mycobacterium abcessus"]	
NCBITaxon_487	Neisseria meningitidis	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Neisseria meningitidis"]	
NCBITaxon_1817	Nocardia	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Nocardia"]	
NCBITaxon_286	Pseudomonas	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas"]	
EUPATH_0009105	Pseudomonas (mucoid)	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas (mucoid)"]	
EUPATH_0009106	Pseudomonas (nonmucoid)	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas (nonmucoid)"]	
EUPATH_0009120	Pseudomonas (prelim)	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas (prelim)"]	
NCBITaxon_47886	Pseudomonas luteola	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas luteola"]	
NCBITaxon_303	Pseudomonas putida	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Pseudomonas putida"]	
NCBITaxon_613	Serratia	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Serratia"]	
NCBITaxon_614	Serratia liquefaciens	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Serratia liquifaciens"]	
NCBITaxon_615	Serratia marcescens	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Serratia marcescens"]	
NCBITaxon_24	Shewanella putrefaciens	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Shewanella putrifaciens"]	
NCBITaxon_1279	Staphylococcus	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Staphylococcus"]	
NCBITaxon_40323	Stenotrophomonas	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Stenotrophomonas"]	
NCBITaxon_1313	Streptococcus pneumoniae	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Streptococcus pneumoniae"]	
NCBITaxon_1314	Streptococcus pyogenes	string	Bacteria in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Streptococcus pyogenes"]	
ARO_3004306	Methicillin resistant Staphylococcus aureus	string	Bacteria in any sample	Sample	Any strain of Staphylococcus aureus that has tested resistant (R) to at least one of methicillin, oxacillin or cefoxitin by standard susceptibility testing methods.							2	["No","Yes"]	["EcoCF.txt::methicillin resistant Staphylococcus aureus (MRSA)"]	
OBI_0001619	Sample collection date	date	Sample collection process	Sample	The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01	2010-02-23	2014-06-05	2012-01-26	2011-11-16	2013-08-15	2010-08-30	421		["EcoCF.txt::Collection date"]	
EUPATH_0009108	Fungus in any sample		Eukaryota in any sample	Sample											
NCBITaxon_5067	Aspergillus	string	Fungus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Aspergillus"]	
NCBITaxon_5476	Candida albicans	string	Fungus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Candida albicans"]	
OBI_0000070	Laboratory test		Sample	Sample											OGMS_0000056
OBI_0000659	Sample collection process		Sample	Sample											
EUPATH_0011996	Sample details		Sample	Sample											
OBI_0100051	Sample type	string	Sample details	Sample	A material entity that has the specimen role.							3	["Bronchoalveolar lavage (BAL)","Oral swab","Sputum"]	["EcoCF.txt::sample_type"]	
NCBITaxon_10508	Adenovirus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Adenovirus"]	
NCBITaxon_12059	Enterovirus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Enterovirus"]	
NCBITaxon_36420	Influenza A 2009	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Influenza A 2009"]	
NCBITaxon_11137	Human coronavirus 229E	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Coronavirus 229E"]	
NCBITaxon_290028	Human coronavirus HKU1	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Coronavirus HKU1"]	
NCBITaxon_277944	Human coronavirus NL63	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Coronavirus NL63"]	
NCBITaxon_31631	Coronavirus OC43	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Coronavirus OC43"]	
NCBITaxon_162145	Human metapneumovirus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Human metapneumovirus"]	
NCBITaxon_11216	Human parainfluenza virus 3	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::parainfluenza 3"]	
EUPATH_0009103	Influenza	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Influenza"]	
NCBITaxon_2501931	Coronavirus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Coronavirus"]	NCBITaxon_11118
NCBITaxon_12814	Respiratory syncytial virus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Respiratory syncytial virus"]	
EUPATH_0009111	Rhinovirus	string	Virus in any sample	Sample								2	["No","Yes"]	["EcoCF.txt::Rhinovirus"]	
EUPATH_0000587	Environment information		Community	Sample	An information content entity about environmental material, environmental feature, environmental system, etc.										
ENVO_01000739	Habitat	string	Environment information	Sample	An environmental system which can sustain and allow the growth of an ecological population.							1	["Human"]	["EcoCF.txt::env_feature"]	ENVO_00002297
UBERON_0000061	Host body site	string	Participant	Sample	name of body site where the sample was obtained from							2	["Bronchial tree and alveoli","Oropharynx"]	["EcoCF.txt::body_site"]	
UBERON_0000466	Host body habitat	string	Participant	Sample	original body habitat where the sample was obtained from							3	["Lung","Oral cavity","Respiratory tract"]	["EcoCF.txt::body_habitat"]	
UBERON_0000463	Host body product	string	Participant	Sample	substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA							3	["Bronchoalveolar lavage fluid","Mucus","Sputum"]	["EcoCF.txt::body_product"]	
OBI_0003069	Sequencing		Sequencing assay	Sample	A protocol that, when concretized, is realized in an assay that uses chemical or biological means to infer the sequence of a biomaterial.										EUPATH_0000603
SO_0001000	Region of 16S rRNA sequenced	string	Sequencing	Sample	Cytosolic 16S rRNA is an RNA component of the small subunit of cytosolic ribosomes in prokaryotes.							1	["V4"]	["EcoCF.txt::region"]	
CHEBI_28864	Tobramycin	string	Chronic maintenance therapy	participant repeated measure	A amino cyclitol glycoside that is kanamycin B lacking the 3-hydroxy substituent from the 2,6-diaminoglucose ring.							2	["No","Yes"]	["EcoCF.txt::Tobramycin"]	
CHEBI_2955	Azithromycin	string	Chronic maintenance therapy	participant repeated measure	A macrolide antibiotic useful for the treatment of bacterial infections.							2	["No","Yes"]	["EcoCF.txt::Azithromycin"]	
CHEBI_37943	Colistin	string	Chronic maintenance therapy	participant repeated measure	A multi-component mixture comprising mostly of colistin A (R = Me) and B (R = H), with small amounts of colistin C and other polymyxins, produced by certain strains of Bacillus polymyxa var. colistinus. An antibiotic, it is used as its sulfate salt (for oral or topical use) or as the sodium salt of the N-methylsulfonic acid derivative (the injectable form) in the treatment of severe Gram-negative infections, partiularly those due to Pseudomonas aeruginosa.							2	["No","Yes"]	["EcoCF.txt::Colistin"]	
DRON_00018567	Dornase	string	Chronic maintenance therapy	participant repeated measure								2	["No","Yes"]	["EcoCF.txt::Dornase"]	
HP_0032319	Clinical status	string	Clinical history	participant repeated measure	Health status of a family member with respect to the disease being investigated in a proband.							5	["Baseline","Exacerbation (no treatment)","Exacerbation (treatment with antibiotics)","On Antibiotics No Exacerbation","Recovery (within 1 month after stopping antibiotics for exacerbation)"]	["EcoCF.txt::Clinical Status"]	
OBI_0001169	Age	integer	Demographics	participant repeated measure	age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees. The unit of age is year.,the animal's or human's age counted in days	18	8760	4005.77912621359	4205	5812	2228	777		["EcoCF.txt::Age (years)"]	EUPATH_0000579
NCIT_C83101	Visit number	integer	Observation details	participant repeated measure	The numerical identifier of the visit.	1	21	4.13333333333333	3	6	2	20		["EcoCF.txt::Visit Number"]	
EUPATH_0009091	CFTR mutation (F508del)	string	Participant genotype	participant repeated measure	Whether the patient was homozygous or heterozygous for mutations at the cystic fibrosis transmembrane conductance regulator (CFTR) gene, or whether they had other mutations relevant to cystic fibrosis.							3	["Heterozygous","Homozygous","Other"]	["EcoCF.txt::F508del-CFTR genotype"]	
EUPATH_0009093	Chronic maintenance therapy		Treatment	participant repeated measure											
EUPATH_0010981	Demographics		Participant	participant repeated measure											
OGMS_0000090	Treatment		Participant	participant repeated measure	A processual entity whose completion is hypothesized (by a healthcare provider) to alleviate the signs and symptoms associated with a disorder									["Ciara_V4.txt::Treatment"]	
OGMS_0000015	Clinical history		Participant	participant repeated measure											
EUPATH_0000310	Observation details		Participant	participant repeated measure											
EUPATH_0000306	Participant genotype		Participant	participant repeated measure											
EUPATH_0009087	Forced expiratory volume, percentage	integer	Participant	participant repeated measure	The amount of air you can force from your lungs in one second, expressed as a percentage of maximum.	21	144	78.9293139293139	80	95	64	106		["EcoCF.txt::Forced Expiratory Volume (FEV1) percentage"]	
EUPATH_0009088	Forced expiratory volume	number	Participant	participant repeated measure	The amount of air you can force from your lungs in one second, expressed in liters.	0.31	5.19	2.12476666666667	2.045	2.62	1.465	191		["EcoCF.txt::Forced Expiratory Volume (FEV1) liter"]	
EUPATH_0009251	Kingdom		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009252	Phylum		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009253	Class		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009254	Order		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009255	Family		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009256	Genus		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009257	Species		Relative taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009250	Relative taxonomic abundance analysis		Data analysis	16S rRNA (V4) assay	A data transformation of input sequence data to obtain the fraction of relative abundance of organisms.										
EUPATH_0009351	Kingdom		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of kingdom.										
EUPATH_0009352	Phylum		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of phylum.										
EUPATH_0009353	Class		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of class.										
EUPATH_0009354	Order		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of order.										
EUPATH_0009355	Family		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of family.										
EUPATH_0009356	Genus		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of genus.										
EUPATH_0009357	Species		Absolute taxonomic abundance analysis	16S rRNA (V4) assay	A data item that is the output of an absolute taxonomic abundance analysis for organisms grouped at the level of species.										
EUPATH_0009251_Archaea	Archaea	number	Kingdom	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.	0.00019	0.002469	0.00101683333333	0.0006605	0.001927	0.000194	6	["0.000190","0.000194","0.000290","0.001031","0.001927","0.002469"]		
EUPATH_0009251_Bacteria	Bacteria	number	Kingdom	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of kingdom.	0.997531	1	0.99999277132701	1	1	1	7	["0.997531","0.998073","0.998969","0.999710","0.999806","0.999810","1.000000"]		
EUPATH_0009252_Bacteria_Abditibacteriota	Abditibacteriota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.001433	0.001433	0.001433	0.001433			1	["0.001433"]		
EUPATH_0009252_Bacteria_Acidobacteriota	Acidobacteriota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.5e-05	0.018622	0.0014848	0.000255	0.000867	0.0001145	39			
EUPATH_0009252_Bacteria_Bacteroidota	Bacteroidota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000162	0.996117	0.13982625492611	0.103081	0.203684	0.043336	811			
EUPATH_0009252_Bacteria_Planctomycetota	Planctomycetota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.5e-05	0.003653	0.0009624	0.00052	0.0016505	7.6e-05	20			
EUPATH_0009252_Bacteria_SAR324_clade_Marine_group_B_	SAR324 clade(Marine group B)	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.011976	0.011976	0.011976	0.011976			1	["0.011976"]		
EUPATH_0009252_Bacteria_Verrucomicrobiota	Verrucomicrobiota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.2e-05	0.020672	0.00174945454545	0.000468	0.0010205	0.0001425	44			
EUPATH_0009252_Bacteria_Armatimonadota	Armatimonadota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000324	0.000501	0.0004125	0.0004125	0.000501	0.000324	2	["0.000324","0.000501"]		
EUPATH_0009252_Bacteria_Gemmatimonadota	Gemmatimonadota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.4e-05	0.003559	0.00054541176471	0.000282	0.000504	0.00011	17			
EUPATH_0009252_Bacteria_Myxococcota	Myxococcota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.2e-05	0.011454	0.00124680952381	0.000267	0.00079	7.1e-05	21			
EUPATH_0009252_Bacteria_Cyanobacteria	Cyanobacteria	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.3e-05	0.542308	0.01226001086957	0.001727	0.007459	0.000322	174			
EUPATH_0009252_Bacteria_Elusimicrobiota	Elusimicrobiota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.4e-05	0.000115	7.1333333333e-05	5.5e-05	8.5e-05	4.95e-05	3	["0.000044","0.000055","0.000115"]		
EUPATH_0009252_Bacteria_Nitrospirota	Nitrospirota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	5.5e-05	0.000296	0.0001755	0.0001755	0.000296	5.5e-05	2	["0.000055","0.000296"]		
EUPATH_0009252_Archaea_Crenarchaeota	Crenarchaeota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00019	0.000963	0.000449	0.000194	0.0005785	0.000192	3	["0.000190","0.000194","0.000963"]		
EUPATH_0009252_Bacteria_Actinobacteriota	Actinobacteriota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	8.7e-05	0.852259	0.08411350992556	0.060379	0.116176	0.028096	799			
EUPATH_0009252_Bacteria_Campilobacterota	Campilobacterota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4e-05	0.077316	0.00810883990719	0.005195	0.0104925	0.0021855	421			
EUPATH_0009252_Bacteria_Dependentiae	Dependentiae	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.7e-05	0.003757	0.00135557142857	0.000848	0.0022575	0.000161	7	["0.000047","0.000131","0.000191","0.000848","0.001268","0.003247","0.003757"]		
EUPATH_0009252_Bacteria_Entotheonellaeota	Entotheonellaeota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000135	0.000135	0.000135	0.000135			1	["0.000135"]		
EUPATH_0009252_Bacteria_Fibrobacterota	Fibrobacterota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.5e-05	0.001446	0.00031571428571	0.000106	0.000219	8.75e-05	7	["0.000045","0.000079","0.000096","0.000106","0.000216","0.000222","0.001446"]		
EUPATH_0009252_Bacteria_RCP2_54	RCP2-54	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	9.5e-05	0.000451	0.00023066666667	0.000146	0.0002985	0.0001205	3	["0.000095","0.000146","0.000451"]		
EUPATH_0009252_Bacteria_Spirochaetota	Spirochaetota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	2.9e-05	0.087479	0.00495934482759	0.0006745	0.003175	0.000113	57			
EUPATH_0009252_Archaea_Thermoplasmatota	Thermoplasmatota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00029	0.000963	0.0006265	0.0006265	0.000963	0.00029	2	["0.000290","0.000963"]		
EUPATH_0009252_Bacteria_Aquificota	Aquificota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00271	0.00271	0.00271	0.00271			1	["0.002710"]		
EUPATH_0009252_Bacteria_Bdellovibrionota	Bdellovibrionota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	8.7e-05	0.001411	0.00052777777778	0.000404	0.000567	0.000191	9	["0.000087","0.000093","0.000191","0.000387","0.000404","0.000454","0.000567","0.001156","0.001411"]		
EUPATH_0009252_Bacteria_Chloroflexi	Chloroflexi	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	3.7e-05	0.005988	0.000972125	0.000226	0.0009465	0.000127	31			
EUPATH_0009252_Bacteria_Deferribacterota	Deferribacterota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	7.1e-05	7.1e-05	7.1e-05	7.1e-05			1	["0.000071"]		
EUPATH_0009252_Bacteria_Proteobacteria	Proteobacteria	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.001473	1	0.26949514957781	0.179081	0.39645	0.070375	825			
EUPATH_0009252_Bacteria_Synergistota	Synergistota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.000106	5e-04	0.000282	0.000261	0.0004555	0.0001085	4	["0.000106","0.000111","0.000411","0.000500"]		
EUPATH_0009252_Archaea_Euryarchaeota	Euryarchaeota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.001031	0.002469	0.00175	0.00175	0.002469	0.001031	2	["0.001031","0.002469"]		
EUPATH_0009252_Bacteria_Firmicutes	Firmicutes	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.002178	0.985158	0.44819596066746	0.445714	0.595754	0.308735	839			
EUPATH_0009252_Bacteria_Fusobacteriota	Fusobacteriota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00013	0.530712	0.08353512797619	0.051836	0.1205455	0.015159	671			
EUPATH_0009252_Bacteria_Desulfobacterota	Desulfobacterota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	5.9e-05	0.0033	0.0011802	0.000228	0.002232	8.2e-05	5	["0.000059","0.000082","0.000228","0.002232","0.003300"]		
EUPATH_0009252_Bacteria_Deinococcota	Deinococcota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	4.9e-05	0.006545	0.00093266666667	0.0002745	0.0012025	0.00011	46			
EUPATH_0009252_Bacteria_Latescibacterota	Latescibacterota	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	0.00018	0.00018	0.00018	0.00018			1	["0.000180"]		
EUPATH_0009252_Bacteria_Patescibacteria	Patescibacteria	number	Phylum	16S rRNA (V4) assay	A data item that is the output of a relative taxonomic abundance analysis for organisms grouped at the level of phylum.	2.6e-05	0.140625	0.00421032947977	0.000625	0.003126	0.000195	168			
